Method;Path;Version;Target Name;Target Path;Target Service;Name;Platform;Network;STATUS
POST;/customer/v1/order/*/subscription/*/addOn;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateSubscriptionAddOn/1.0;CreateSubscriptionAddOn/1.0;customer-order-subscription;apigee-hybrid;private;available
POST;/customer/v1/order/*/subscription/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelSubscription/1.0;CancelSubscription/1.0;customer-order-subscription;apigee-hybrid;public;available
POST;/customer/v1/order/*/subscription/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelSubscription/1.0;CancelSubscription/1.0;customer-order-subscription;apigee-hybrid;private;available
DELETE;/customer/v1/order/*/subscription/*;1;TIBCO-SOA;/SOA/Enterprise/Vom/DeleteSubscription/1.0;DeleteSubscription/1.0;customer-order-subscription;apigee-hybrid;private;available
DELETE;/customer/v1/order/*/subscription/*;1;TIBCO-SOA;/SOA/Enterprise/Vom/DeleteSubscription/1.0;DeleteSubscription/1.0;customer-order-subscription;apigee-hybrid;public;available
POST;/customer/v1/order/*/subscription/insurance;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateInsuranceSubscription/1.0;CreateInsuranceSubscription/1.0;customer-order-subscription;apigee-hybrid;public;available
POST;/customer/v1/order/*/subscription/insurance;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateInsuranceSubscription/1.0;CreateInsuranceSubscription/1.0;customer-order-subscription;apigee-hybrid;private;available
POST;/customer/v1/order/*/technicalCapacity;1;TIBCO-SOA;/SOA/Enterprise/Vom/ManageTechnicalCapacity/1.0;ManageTechnicalCapacity/1.0;customer-order-technicalCapacity;apigee-hybrid;private;available
POST;/customer/v1/order/*/technicalCapacity;1;TIBCO-SOA;/SOA/Enterprise/Vom/ManageTechnicalCapacity/1.0;ManageTechnicalCapacity/1.0;customer-order-technicalCapacity;apigee-hybrid;public;available
PUT;/customer/v1/order/*/technicalCapacity/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelTechnicalCapacity/1.0;CancelTechnicalCapacity/1.0;customer-order-technicalCapacity;apigee-hybrid;private;available
PUT;/customer/v1/order/*/technicalCapacity/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelTechnicalCapacity/1.0;CancelTechnicalCapacity/1.0;customer-order-technicalCapacity;apigee-hybrid;public;available
PUT;/customer/v1/order/*/technicalCapacity/confirm;1;TIBCO-SOA;/SOA/Enterprise/Vom/CloseTechnicalCapacity/1.0;CloseTechnicalCapacity/1.0;customer-order-technicalCapacity;apigee-hybrid;private;available
PUT;/customer/v1/order/*/technicalCapacity/confirm;1;TIBCO-SOA;/SOA/Enterprise/Vom/CloseTechnicalCapacity/1.0;CloseTechnicalCapacity/1.0;customer-order-technicalCapacity;apigee-hybrid;public;available
PUT;/customer/v1/order/*/user/*;1;TIBCO-SOA;/SOA/Enterprise/Vom/ManageUserInfo/1.0;ManageUserInfo/1.0;customer-order-user;apigee-hybrid;public;available
PUT;/customer/v1/order/*/user/*;1;TIBCO-SOA;/SOA/Enterprise/Vom/ManageUserInfo/1.0;ManageUserInfo/1.0;customer-order-user;apigee-hybrid;private;available
POST;/customer/v1/order/*/workOrder/securitas/schedule/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelScheduleSecuritas/1.0;CancelScheduleSecuritas/1.0;customer-order-workOrder;apigee-hybrid;private;available
POST;/customer/v1/order/*/workOrder/securitas/schedule/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelScheduleSecuritas/1.0;CancelScheduleSecuritas/1.0;customer-order-workOrder;apigee-hybrid;public;available
POST;/customer/v1/order/*/workOrder/securitas/schedule/create;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateScheduleSecuritas/1.0;CreateScheduleSecuritas/1.0;customer-order-workOrder;apigee-hybrid;private;available
POST;/customer/v1/order/*/workOrder/securitas/schedule/create;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateScheduleSecuritas/1.0;CreateScheduleSecuritas/1.0;customer-order-workOrder;apigee-hybrid;public;available
POST;/customer/v1/order/*/workOrder/technical/schedule/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelTechnicalSchedule/1.0;CancelTechnicalSchedule/1.0;customer-order-workOrder;apigee-hybrid;public;available
POST;/customer/v1/order/*/workOrder/technical/schedule/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelTechnicalSchedule/1.0;CancelTechnicalSchedule/1.0;customer-order-workOrder;apigee-hybrid;private;available
POST;/customer/v1/order/*/workOrder/technical/schedule;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateTechnicalSchedule/1.0;CreateTechnicalSchedule/1.0;customer-order-workOrder;apigee-hybrid;private;available
POST;/customer/v1/order/*/workOrder/technical/schedule;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateTechnicalSchedule/1.0;CreateTechnicalSchedule/1.0;customer-order-workOrder;apigee-hybrid;public;available
POST;/customer/v1/order/*/workOrder;1;TIBCO-SOA;/SOA/Enterprise/Vom/ManageWorkOrder/1.0;ManageWorkOrder/1.0;customer-order-workOrder;apigee-hybrid;private;available
POST;/customer/v1/order/*/workOrder;1;TIBCO-SOA;/SOA/Enterprise/Vom/ManageWorkOrder/1.0;ManageWorkOrder/1.0;customer-order-workOrder;apigee-hybrid;public;available
POST;/customer/v1/order/*/workOrder/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelWorkOrder/1.0;CancelWorkOrder/1.0;customer-order-workOrder;apigee-hybrid;public;deprecated
POST;/customer/v1/order/*/workOrder/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelWorkOrder/1.0;CancelWorkOrder/1.0;customer-order-workOrder;apigee-hybrid;private;deprecated
PUT;/customer/v2/order/*/workOrder/cancel;2;TIBCO-SOA;/SOA/Enterprise/Vom/CancelWorkOrder/1.0;CancelWorkOrder/1.0;customer-order-workOrder;apigee-hybrid;public;available
PUT;/customer/v2/order/*/workOrder/cancel;2;TIBCO-SOA;/SOA/Enterprise/Vom/CancelWorkOrder/1.0;CancelWorkOrder/1.0;customer-order-workOrder;apigee-hybrid;private;available
POST;/customer/v1/order/*/workOrder/notify;1;TIBCO-SOA;/SOA/Enterprise/Vom/ReceiveNotifyWorkOrderStatus/1.0;ReceiveNotifyWorkOrderStatus/1.0;customer-order-workOrder;apigee-hybrid;public;deprecated
POST;/customer/v1/order/*/workOrder/notify;1;TIBCO-SOA;/SOA/Enterprise/Vom/ReceiveNotifyWorkOrderStatus/1.0;ReceiveNotifyWorkOrderStatus/1.0;customer-order-workOrder;apigee-hybrid;private;deprecated
POST;/customer/v2/order/*/workOrder/notify;2;TIBCO-SOA;/SOA/Enterprise/Vom/ReceiveNotifyWorkOrderStatus/1.0;ReceiveNotifyWorkOrderStatus/1.0;customer-order-workOrder;apigee-hybrid;private;available
POST;/customer/v2/order/*/workOrder/notify;2;TIBCO-SOA;/SOA/Enterprise/Vom/ReceiveNotifyWorkOrderStatus/1.0;ReceiveNotifyWorkOrderStatus/1.0;customer-order-workOrder;apigee-hybrid;public;available
POST;/customer/v1/order/*/workOrder/notify/async;1;TIBCO-SOA;/SOA/Enterprise/Vom/NotifyAssyncWorkOrder/1.0;NotifyAssyncWorkOrder/1.0;customer-order-workOrder;apigee-hybrid;public;available
POST;/customer/v1/order/*/workOrder/notify/async;1;TIBCO-SOA;/SOA/Enterprise/Vom/NotifyAssyncWorkOrder/1.0;NotifyAssyncWorkOrder/1.0;customer-order-workOrder;apigee-hybrid;private;available
POST;/customer/v2/order/*/workOrder/notify/async;2;TIBCO-SOA;/SOA/Enterprise/Vom/NotifyAssyncWorkOrder/2.0;NotifyAssyncWorkOrder/2.0;customer-order-workOrder;apigee-hybrid;private;available
POST;/customer/v2/order/*/workOrder/notify/async;2;TIBCO-SOA;/SOA/Enterprise/Vom/NotifyAssyncWorkOrder/2.0;NotifyAssyncWorkOrder/2.0;customer-order-workOrder;apigee-hybrid;public;available
POST;/customer/v2/order/*/workOrder;2;TIBCO-SOA;/SOA/Enterprise/Vom/ManageWorkOrder/2.0;ManageWorkOrder/2.0;customer-order-workOrder;apigee-hybrid;public;available
POST;/customer/v2/order/*/workOrder;2;TIBCO-SOA;/SOA/Enterprise/Vom/ManageWorkOrder/2.0;ManageWorkOrder/2.0;customer-order-workOrder;apigee-hybrid;private;available
POST;/customer/v2/payment/digital;2;TIBCO-SOA;/SOA/Enterprise/Wallet/CreateMBWayPayment;CreateMBWayPayment;customer-payment;apigee-hybrid;private;available
POST;/customer/v2/payment/digital;2;TIBCO-SOA;/SOA/Enterprise/Wallet/CreateMBWayPayment;CreateMBWayPayment;customer-payment;apigee-hybrid;public;available
POST;/customer/v2/payment/installment/search;2;TIBCO-SOA;/SOA/Enterprise/Catalog/GetPaymentInstallment/1.0;GetPaymentInstallment/1.0;customer-payment;apigee-hybrid;private;available
POST;/customer/v2/payment/installment/search;2;TIBCO-SOA;/SOA/Enterprise/Catalog/GetPaymentInstallment/1.0;GetPaymentInstallment/1.0;customer-payment;apigee-hybrid;public;available
GET;/customer/v2/payment/installmentPlan;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/SearchInstallmentPlan/1.0;SearchInstallmentPlan/1.0;customer-payment;apigee-hybrid;public;available
GET;/customer/v2/payment/installmentPlan;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/SearchInstallmentPlan/1.0;SearchInstallmentPlan/1.0;customer-payment;apigee-hybrid;private;available
GET;/customer/v1/payment/installmentPlan;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/SearchInstallmentPlan/1.0;SearchInstallmentPlan/1.0;customer-payment;apigee-hybrid;public;deprecated
GET;/customer/v1/payment/installmentPlan;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/SearchInstallmentPlan/1.0;SearchInstallmentPlan/1.0;customer-payment;apigee-hybrid;private;deprecated
POST;/customer/v1/payment/installmentPlan;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/CreateInstallmentPlan/1.0;CreateInstallmentPlan/1.0;customer-payment;apigee-hybrid;public;deprecated
POST;/customer/v2/payment/installmentPlan;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/CreateInstallmentPlan/1.0;CreateInstallmentPlan/1.0;customer-payment;apigee-hybrid;private;available
POST;/customer/v1/payment/installmentPlan;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/CreateInstallmentPlan/1.0;CreateInstallmentPlan/1.0;customer-payment;apigee-hybrid;private;deprecated
POST;/customer/v2/payment/installmentPlan;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/CreateInstallmentPlan/1.0;CreateInstallmentPlan/1.0;customer-payment;apigee-hybrid;public;available
PUT;/customer/v2/payment/installmentPlan/*;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/UpdateInstallmentPlan;UpdateInstallmentPlan;customer-payment;apigee-hybrid;public;available
PUT;/customer/v2/payment/installmentPlan/*;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/UpdateInstallmentPlan;UpdateInstallmentPlan;customer-payment;apigee-hybrid;private;available
GET;/customer/v1/payment/method;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/GetPaymentMethod;GetPaymentMethod;customer-payment;apigee-hybrid;public;deprecated
GET;/customer/v1/payment/method;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/GetPaymentMethod;GetPaymentMethod;customer-payment;apigee-hybrid;private;deprecated
GET;/customer/v2/payment/method;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/GetPaymentMethod;GetPaymentMethod;customer-payment;apigee-hybrid;public;available
GET;/customer/v2/payment/method;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/GetPaymentMethod;GetPaymentMethod;customer-payment;apigee-hybrid;private;available
PUT;/customer/v1/payment/method;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/UpdatePaymentMethod;UpdatePaymentMethod;customer-payment;apigee-hybrid;private;deprecated
PUT;/customer/v3/payment/method;3;TIBCO-SOA;/SOA/Enterprise/BillingAccount/UpdatePaymentMethod/2.0;UpdatePaymentMethod/2.0;customer-payment;apigee-hybrid;private;available
PUT;/customer/v2/payment/method;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/UpdatePaymentMethod;UpdatePaymentMethod;customer-payment;apigee-hybrid;public;available
PUT;/customer/v2/payment/method;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/UpdatePaymentMethod;UpdatePaymentMethod;customer-payment;apigee-hybrid;private;available
PUT;/customer/v1/payment/method;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/UpdatePaymentMethod;UpdatePaymentMethod;customer-payment;apigee-hybrid;public;deprecated
PUT;/customer/v3/payment/method;3;TIBCO-SOA;/SOA/Enterprise/BillingAccount/UpdatePaymentMethod/2.0;UpdatePaymentMethod/2.0;customer-payment;apigee-hybrid;public;available
POST;/customer/v2/payment;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/CreatePayment;CreatePayment;customer-payment;apigee-hybrid;public;available
POST;/customer/v2/payment;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/CreatePayment;CreatePayment;customer-payment;apigee-hybrid;private;available
GET;/customer/v1/payment/plan;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/SearchPaymentPlan;SearchPaymentPlan;customer-payment;apigee-hybrid;private;deprecated
GET;/customer/v1/payment/plan;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/SearchPaymentPlan;SearchPaymentPlan;customer-payment;apigee-hybrid;public;deprecated
GET;/customer/v2/payment/plan;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/SearchPaymentPlan;SearchPaymentPlan;customer-payment;apigee-hybrid;public;available
GET;/customer/v2/payment/plan;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/SearchPaymentPlan;SearchPaymentPlan;customer-payment;apigee-hybrid;private;available
GET;/customer/v1/payment/plan/*;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/SearchPaymentPlanPayment;SearchPaymentPlanPayment;customer-payment;apigee-hybrid;public;deprecated
GET;/customer/v2/payment/plan/*;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/SearchPaymentPlanPayment;SearchPaymentPlanPayment;customer-payment;apigee-hybrid;private;available
GET;/customer/v1/payment/plan/*;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/SearchPaymentPlanPayment;SearchPaymentPlanPayment;customer-payment;apigee-hybrid;private;deprecated
GET;/customer/v2/payment/plan/*;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/SearchPaymentPlanPayment;SearchPaymentPlanPayment;customer-payment;apigee-hybrid;public;available
GET;/customer/v2/payment/reference;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/GetPaymentReference;GetPaymentReference;customer-payment;apigee-hybrid;private;available
GET;/customer/v2/payment/reference;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/GetPaymentReference;GetPaymentReference;customer-payment;apigee-hybrid;public;available
GET;/customer/v1/payment/reference;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/GetPaymentReference;GetPaymentReference;customer-payment;apigee-hybrid;private;deprecated
GET;/customer/v1/payment/reference;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/GetPaymentReference;GetPaymentReference;customer-payment;apigee-hybrid;public;deprecated
GET;/customer/v2/payment/*/status;2;TIBCO-SOA;/SOA/Enterprise/Wallet/GetPaymentStatus;GetPaymentStatus;customer-payment;apigee-hybrid;private;available
GET;/customer/v2/payment/*/status;2;TIBCO-SOA;/SOA/Enterprise/Wallet/GetPaymentStatus;GetPaymentStatus;customer-payment;apigee-hybrid;public;available
POST;/customer/v1/payment/wallet;1;TIBCO-SOA;/SOA/Enterprise/Wallet/CreateWalletProcess;CreateWalletProcess;customer-payment;apigee-hybrid;public;deprecated
POST;/customer/v2/payment/wallet;2;TIBCO-SOA;/SOA/Enterprise/Wallet/CreateWalletProcess;CreateWalletProcess;customer-payment;apigee-hybrid;public;available
POST;/customer/v2/payment/wallet;2;TIBCO-SOA;/SOA/Enterprise/Wallet/CreateWalletProcess;CreateWalletProcess;customer-payment;apigee-hybrid;private;available
POST;/customer/v1/payment/wallet;1;TIBCO-SOA;/SOA/Enterprise/Wallet/CreateWalletProcess;CreateWalletProcess;customer-payment;apigee-hybrid;private;deprecated
GET;/customer/v3/person/*/account;3;TIBCO-SOA;/SOA/Enterprise/Person/GetPersonAccount/1.0;GetPersonAccount/1.0;customer-person;apigee-hybrid;private;available
GET;/customer/v3/person/*/account;3;TIBCO-SOA;/SOA/Enterprise/Person/GetPersonAccount/1.0;GetPersonAccount/1.0;customer-person;apigee-hybrid;public;available
PUT;/customer/v3/person/activity;3;TIBCO-EIL;CRMService/Interface/CRMActivityService.serviceagent/HTTPEndpoint;N/A;customer-person;apigee-hybrid;private;available
PUT;/customer/v3/person/activity;3;TIBCO-EIL;CRMService/Interface/CRMActivityService.serviceagent/HTTPEndpoint;N/A;customer-person;apigee-hybrid;public;available
GET;/customer/v2/person/contact;2;TDV;/json/CRMCustomer/DigitalUser/GetContacts/v2_0;N/A;customer-person;apigee-hybrid;private;available
GET;/customer/v3/person/*/contact;3;TIBCO-SOA;/SOA/Enterprise/Contact/SearchContact;SearchContact;customer-person;apigee-hybrid;public;deprecated
GET;/customer/v3/person/*/contact;3;TIBCO-SOA;/SOA/Enterprise/Contact/SearchContact;SearchContact;customer-person;apigee-hybrid;private;deprecated
GET;/customer/v1/person/*/contact;1;TIBCO-SOA;/SOA/Enterprise/Contact/SearchContact;SearchContact;customer-person;apigee-hybrid;public;deprecated
GET;/customer/v1/person/*/contact;1;TIBCO-SOA;/SOA/Enterprise/Contact/SearchContact;SearchContact;customer-person;apigee-hybrid;private;deprecated
GET;/customer/v2/person/contact;2;TDV;/json/CRMCustomer/DigitalUser/GetContacts/v2_0;N/A;customer-person;apigee-hybrid;public;available
POST;/customer/v1/person/*/contact;1;TIBCO-SOA;/SOA/Enterprise/Contact/CreateContact;CreateContact;customer-person;apigee-hybrid;public;deprecated
POST;/customer/v3/person/*/contact;3;TIBCO-SOA;/SOA/Enterprise/Contact/CreateContact;CreateContact;customer-person;apigee-hybrid;private;available
POST;/customer/v1/person/*/contact;1;TIBCO-SOA;/SOA/Enterprise/Contact/CreateContact;CreateContact;customer-person;apigee-hybrid;private;deprecated
POST;/customer/v3/person/*/contact;3;TIBCO-SOA;/SOA/Enterprise/Contact/CreateContact;CreateContact;customer-person;apigee-hybrid;public;available
GET;/customer/v3/person/contact/*/get;3;TIBCO-SOA;/SOA/Enterprise/Contact/GetContact;GetContact;customer-person;apigee-hybrid;private;available
GET;/customer/v3/person/contact/*/get;3;TIBCO-SOA;/SOA/Enterprise/Contact/GetContact;GetContact;customer-person;apigee-hybrid;public;available
POST;/customer/v1/person/contact/manage;1;TIBCO-SOA;/SOA/Enterprise/Person/ManageContact;ManageContact;customer-person;apigee-hybrid;private;deprecated
POST;/customer/v3/person/contact/manage;3;TIBCO-SOA;/SOA/Enterprise/Person/ManageContact;ManageContact;customer-person;apigee-hybrid;private;available
POST;/customer/v1/person/contact/manage;1;TIBCO-SOA;/SOA/Enterprise/Person/ManageContact;ManageContact;customer-person;apigee-hybrid;public;deprecated
POST;/customer/v3/person/contact/manage;3;TIBCO-SOA;/SOA/Enterprise/Person/ManageContact;ManageContact;customer-person;apigee-hybrid;public;available
DELETE;/customer/v1/person/*/contact/preferred;1;jano;/app/v62/user/favorite/number.json;N/A;customer-person;apigee-hybrid;private;available
DELETE;/customer/v1/person/*/contact/preferred;1;jano;/app/v62/user/favorite/number.json;N/A;customer-person;apigee-hybrid;public;available
PUT;/customer/v1/person/*/contact/preferred;1;jano;/app/v62/user/favorite/number.json;N/A;customer-person;apigee-hybrid;private;available
PUT;/customer/v1/person/*/contact/preferred;1;jano;/app/v62/user/favorite/number.json;N/A;customer-person;apigee-hybrid;public;available
GET;/customer/v1/person/*/contact/process;1;TIBCO-SOA;/SOA/Enterprise/Contact/SearchProcessContact;SearchProcessContact;customer-person;apigee-hybrid;private;deprecated
GET;/customer/v1/person/*/contact/process;1;TIBCO-SOA;/SOA/Enterprise/Contact/SearchProcessContact;SearchProcessContact;customer-person;apigee-hybrid;public;deprecated
GET;/customer/v3/person/contact/process;3;TIBCO-SOA;/SOA/Enterprise/Contact/SearchProcessContact;SearchProcessContact;customer-person;apigee-hybrid;public;available
GET;/customer/v3/person/contact/process;3;TIBCO-SOA;/SOA/Enterprise/Contact/SearchProcessContact;SearchProcessContact;customer-person;apigee-hybrid;private;available
POST;/customer/v4/person/contact/search;4;TIBCO-SOA;/SOA/Enterprise/Contact/SearchContact;SearchContact;customer-person;apigee-hybrid;private;available
POST;/customer/v4/person/contact/search;4;TIBCO-SOA;/SOA/Enterprise/Contact/SearchContact;SearchContact;customer-person;apigee-hybrid;public;available
PUT;/customer/v3/person/*/contact/status;3;TIBCO-SOA;/SOA/Enterprise/Contact/UpdateContactStatus;UpdateContactStatus;customer-person;apigee-hybrid;private;available
PUT;/customer/v3/person/*/contact/status;3;TIBCO-SOA;/SOA/Enterprise/Contact/UpdateContactStatus;UpdateContactStatus;customer-person;apigee-hybrid;public;available
PUT;/customer/v3/person/*/contact;3;TIBCO-SOA;/SOA/Enterprise/Contact/UpdateContact;UpdateContact;customer-person;apigee-hybrid;private;available
PUT;/customer/v3/person/*/contact;3;TIBCO-SOA;/SOA/Enterprise/Contact/UpdateContact;UpdateContact;customer-person;apigee-hybrid;public;available
GET;/customer/v3/person/conversation/search;3;TIBCO-SOA;/SOA/Enterprise/Person/SearchPersonConversations;SearchPersonConversations;customer-person;apigee-hybrid;public;available
GET;/customer/v3/person/conversation/search;3;TIBCO-SOA;/SOA/Enterprise/Person/SearchPersonConversations;SearchPersonConversations;customer-person;apigee-hybrid;private;available
GET;/customer/v3/person/*;3;TIBCO-SOA;/SOA/Enterprise/Person/GetPerson;GetPerson;customer-person;apigee-hybrid;private;available
GET;/customer/v3/person/*;3;TIBCO-SOA;/SOA/Enterprise/Person/GetPerson;GetPerson;customer-person;apigee-hybrid;public;available
PUT;/customer/v3/person/validate;3;TIBCO-SOA;/SOA/Enterprise/Customer/SetCustomerValidations;SetCustomerValidations;customer-person;apigee-hybrid;private;available
PUT;/customer/v3/person/validate;3;TIBCO-SOA;/SOA/Enterprise/Customer/SetCustomerValidations;SetCustomerValidations;customer-person;apigee-hybrid;public;available
GET;/customer/v3/person/decisionMaker;3;TIBCO-SOA;/SOA/Enterprise/Person/GetDecisionMaker/1.0;GetDecisionMaker/1.0;customer-person;apigee-hybrid;public;available
GET;/customer/v3/person/decisionMaker;3;TIBCO-SOA;/SOA/Enterprise/Person/GetDecisionMaker/1.0;GetDecisionMaker/1.0;customer-person;apigee-hybrid;private;available
POST;/customer/v3/person/decisionMaker/search;3;TIBCO-SOA;/SOA/Enterprise/Person/SearchDecisionMaker/1.0;SearchDecisionMaker/1.0;customer-person;apigee-hybrid;public;available
POST;/customer/v3/person/decisionMaker/search;3;TIBCO-SOA;/SOA/Enterprise/Person/SearchDecisionMaker/1.0;SearchDecisionMaker/1.0;customer-person;apigee-hybrid;private;available
GET;/customer/v1/person/identification;1;TDV;/json/CRMCustomer/DigitalUser/GetCustomerIdentification/v1_0;N/A;customer-person;apigee-hybrid;public;available
GET;/customer/v1/person/identification;1;TDV;/json/CRMCustomer/DigitalUser/GetCustomerIdentification/v1_0;N/A;customer-person;apigee-hybrid;private;available
GET;/customer/v1/person/*/permitInfo;1;TIBCO-SOA;//SOA/Enterprise/Person/GetPermitInfo;GetPermitInfo;customer-person;apigee-hybrid;private;deprecated
GET;/customer/v1/person/*/permitInfo;1;TIBCO-SOA;//SOA/Enterprise/Person/GetPermitInfo;GetPermitInfo;customer-person;apigee-hybrid;public;deprecated
GET;/customer/v3/person/*/permitInfo;3;TIBCO-SOA;//SOA/Enterprise/Person/GetPermitInfo;GetPermitInfo;customer-person;apigee-hybrid;private;deprecated
GET;/customer/v3/person/*/permitInfo;3;TIBCO-SOA;//SOA/Enterprise/Person/GetPermitInfo;GetPermitInfo;customer-person;apigee-hybrid;public;deprecated
PUT;/customer/v3/person/*/permitInfo;3;TIBCO-SOA;//SOA/Enterprise/Person/UpdatePermitInfo;UpdatePermitInfo;customer-person;apigee-hybrid;private;deprecated
PUT;/customer/v3/person/*/permitInfo;3;TIBCO-SOA;//SOA/Enterprise/Person/UpdatePermitInfo;UpdatePermitInfo;customer-person;apigee-hybrid;public;deprecated
PUT;/customer/v1/person/*/permitInfo;1;TIBCO-SOA;//SOA/Enterprise/Person/UpdatePermitInfo;UpdatePermitInfo;customer-person;apigee-hybrid;private;deprecated
PUT;/customer/v1/person/*/permitInfo;1;TIBCO-SOA;//SOA/Enterprise/Person/UpdatePermitInfo;UpdatePermitInfo;customer-person;apigee-hybrid;public;deprecated
GET;/customer/v3/person;3;TIBCO-SOA;/SOA/Enterprise/Person/SearchPerson;SearchPerson;customer-person;apigee-hybrid;private;deprecated
GET;/customer/v1/person;1;TIBCO-SOA;/SOA/Enterprise/Person/SearchPerson;SearchPerson;customer-person;apigee-hybrid;public;deprecated
GET;/customer/v1/person;1;TIBCO-SOA;/SOA/Enterprise/Person/SearchPerson;SearchPerson;customer-person;apigee-hybrid;private;deprecated
GET;/customer/v3/person;3;TIBCO-SOA;/SOA/Enterprise/Person/SearchPerson;SearchPerson;customer-person;apigee-hybrid;public;deprecated
POST;/customer/v1/person;1;TIBCO-SOA;/SOA/Enterprise/Person/ManagePersonDetails;ManagePersonDetails;customer-person;apigee-hybrid;private;deprecated
POST;/customer/v3/person;3;TIBCO-SOA;/SOA/Enterprise/Person/ManagePersonDetails;ManagePersonDetails;customer-person;apigee-hybrid;private;available
POST;/customer/v1/person;1;TIBCO-SOA;/SOA/Enterprise/Person/ManagePersonDetails;ManagePersonDetails;customer-person;apigee-hybrid;public;deprecated
POST;/customer/v3/person;3;TIBCO-SOA;/SOA/Enterprise/Person/ManagePersonDetails;ManagePersonDetails;customer-person;apigee-hybrid;public;available
POST;/customer/v1/person/manage;1;TIBCO-SOA;/SOA/Enterprise/Person/ManagePersonDetails;ManagePersonDetails;customer-person;apigee-hybrid;public;deprecated
POST;/customer/v1/person/manage;1;TIBCO-SOA;/SOA/Enterprise/Person/ManagePersonDetails;ManagePersonDetails;customer-person;apigee-hybrid;private;deprecated
POST;/customer/v3/person/manage;3;TIBCO-SOA;/SOA/Enterprise/Person/ManagePersonDetails;ManagePersonDetails;customer-person;apigee-hybrid;private;available
POST;/customer/v3/person/manage;3;TIBCO-SOA;/SOA/Enterprise/Person/ManagePersonDetails;ManagePersonDetails;customer-person;apigee-hybrid;public;available
POST;/customer/v1/person/registration/search;1;TIBCO-SOA;/SOA/Enterprise/Person/SearchPersonRegistration/1.0;SearchPersonRegistration/1.0;customer-person;apigee-hybrid;public;deprecated
POST;/customer/v3/person/registration/search;3;TIBCO-SOA;/SOA/Enterprise/Person/SearchPersonRegistration/1.0;SearchPersonRegistration/1.0;customer-person;apigee-hybrid;private;available
POST;/customer/v1/person/registration/search;1;TIBCO-SOA;/SOA/Enterprise/Person/SearchPersonRegistration/1.0;SearchPersonRegistration/1.0;customer-person;apigee-hybrid;private;deprecated
POST;/customer/v3/person/registration/search;3;TIBCO-SOA;/SOA/Enterprise/Person/SearchPersonRegistration/1.0;SearchPersonRegistration/1.0;customer-person;apigee-hybrid;public;available
POST;/customer/v3/person/search;3;TIBCO-SOA;/SOA/Enterprise/Person/SearchPersonDetails;SearchPersonDetails;customer-person;apigee-hybrid;private;available
POST;/customer/v3/person/search;3;TIBCO-SOA;/SOA/Enterprise/Person/SearchPersonDetails;SearchPersonDetails;customer-person;apigee-hybrid;public;available
